danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,audio_features,4C6Uex2ILwJi9sZXRdmqXp,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,https://api.spotify.com/v1/tracks/4C6Uex2ILwJi9sZXRdmqXp,https://api.spotify.com/v1/audio-analysis/4C6Uex2ILwJi9sZXRdmqXp,170977,4,4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Nicki Minaj,Super Freaky Girl
0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,748mdHapucXQri7IAO8yFK,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Doja Cat,Kiss Me More (feat. SZA)
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,Calm Down (with Selena Gomez)
0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,audio_features,0yLdNVWF3Srea0uzk55zFn,spotify:track:0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/tracks/0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/audio-analysis/0yLdNVWF3Srea0uzk55zFn,200455,4,0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,Flowers
0.728,0.855,2,-6.031,1,0.0333,0.109,0.000576,0.113,0.971,133.887,audio_features,35wVRTJlUu2kDkqXFegOKt,spotify:track:35wVRTJlUu2kDkqXFegOKt,https://api.spotify.com/v1/tracks/35wVRTJlUu2kDkqXFegOKt,https://api.spotify.com/v1/audio-analysis/35wVRTJlUu2kDkqXFegOKt,184717,4,35wVRTJlUu2kDkqXFegOKt,You Might Think,The Cars,Heartbeat City (Expanded Edition)
0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,audio_features,0y60itmpH0aPKsFiGxmtnh,spotify:track:0y60itmpH0aPKsFiGxmtnh,https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh,https://api.spotify.com/v1/audio-analysis/0y60itmpH0aPKsFiGxmtnh,196520,4,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,WILLOW,ARDIPITHECUS
0.323,0.953,0,-3.47,1,0.106,1.21e-05,0.525,0.111,0.612,185.371,audio_features,3wcT7Bndd1w4dVsKhEXcEm,spotify:track:3wcT7Bndd1w4dVsKhEXcEm,https://api.spotify.com/v1/tracks/3wcT7Bndd1w4dVsKhEXcEm,https://api.spotify.com/v1/audio-analysis/3wcT7Bndd1w4dVsKhEXcEm,192726,4,3wcT7Bndd1w4dVsKhEXcEm,Gold Steps,Neck Deep,Life's Not Out To Get You
0.592,0.729,8,-4.156,1,0.0448,0.022,0,0.0653,0.709,116.03,audio_features,1N62wozuHCvczCkY4QidpP,spotify:track:1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/audio-analysis/1N62wozuHCvczCkY4QidpP,236267,4,1N62wozuHCvczCkY4QidpP,Over My Head (Cable Car),The Fray,How To Save A Life
0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,audio_features,4cktbXiXOapiLBMprHFErI,spotify:track:4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,189486,4,4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,JORDI (Deluxe)
0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,Future Nostalgia
