danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.734,0.415,5,-10.422,1,0.0333,0.792,0.83,0.341,0.475,79.996,audio_features,0cnRsDVV0HcCVDoDyTZodP,spotify:track:0cnRsDVV0HcCVDoDyTZodP,https://api.spotify.com/v1/tracks/0cnRsDVV0HcCVDoDyTZodP,https://api.spotify.com/v1/audio-analysis/0cnRsDVV0HcCVDoDyTZodP,218958,4,0cnRsDVV0HcCVDoDyTZodP,Dragon Force but is it okay if it's lofi?,Kijugo,Dragon Force but is it okay if it's lofi?
0.586,0.457,10,-9.215,1,0.029,0.566,0.893,0.12,0.21,110.034,audio_features,0mBRKg5LRwBO99x4VTAMOT,spotify:track:0mBRKg5LRwBO99x4VTAMOT,https://api.spotify.com/v1/tracks/0mBRKg5LRwBO99x4VTAMOT,https://api.spotify.com/v1/audio-analysis/0mBRKg5LRwBO99x4VTAMOT,133286,4,0mBRKg5LRwBO99x4VTAMOT,Howl's Moving Castle (Merry Go Round),Kato,Ghibli Vibes
0.687,0.403,11,-16.871,0,0.0813,0.806,0.811,0.284,0.297,76.011,audio_features,3FRDpYycmoY0R9WTOw788Y,spotify:track:3FRDpYycmoY0R9WTOw788Y,https://api.spotify.com/v1/tracks/3FRDpYycmoY0R9WTOw788Y,https://api.spotify.com/v1/audio-analysis/3FRDpYycmoY0R9WTOw788Y,107904,4,3FRDpYycmoY0R9WTOw788Y,homura but it's lofi (demon slayer),kurochuu.,homura but it's lofi (demon slayer)
0.616,0.292,11,-14.034,1,0.0515,0.902,0.907,0.363,0.215,132.035,audio_features,243Facyqi1faTp5J73y18d,spotify:track:243Facyqi1faTp5J73y18d,https://api.spotify.com/v1/tracks/243Facyqi1faTp5J73y18d,https://api.spotify.com/v1/audio-analysis/243Facyqi1faTp5J73y18d,126315,4,243Facyqi1faTp5J73y18d,shock but it's lofi (attack on titan),kurochuu.,shock but it's lofi (attack on titan)
0.52,0.283,1,-14.492,0,0.077,0.947,0.859,0.099,0.119,108.797,audio_features,37a8CBoVqBfYnESi8Oh82w,spotify:track:37a8CBoVqBfYnESi8Oh82w,https://api.spotify.com/v1/tracks/37a8CBoVqBfYnESi8Oh82w,https://api.spotify.com/v1/audio-analysis/37a8CBoVqBfYnESi8Oh82w,96033,1,37a8CBoVqBfYnESi8Oh82w,sadness and sorrow ~ naruto lofi,Closed on Sunday,sadness and sorrow ~ naruto lofi
0.549,0.29,0,-16.021,1,0.0337,0.704,0.806,0.106,0.212,80.073,audio_features,5rC7M1izBFGVdgN2qR3Pfi,spotify:track:5rC7M1izBFGVdgN2qR3Pfi,https://api.spotify.com/v1/tracks/5rC7M1izBFGVdgN2qR3Pfi,https://api.spotify.com/v1/audio-analysis/5rC7M1izBFGVdgN2qR3Pfi,103500,4,5rC7M1izBFGVdgN2qR3Pfi,Sparkle (Your Name),Kato,Anime & Chill 2
0.645,0.406,11,-11.286,0,0.0381,0.882,0.899,0.0887,0.226,120.006,audio_features,0DHOIbYfrjzlhF6IFEH08c,spotify:track:0DHOIbYfrjzlhF6IFEH08c,https://api.spotify.com/v1/tracks/0DHOIbYfrjzlhF6IFEH08c,https://api.spotify.com/v1/audio-analysis/0DHOIbYfrjzlhF6IFEH08c,84000,4,0DHOIbYfrjzlhF6IFEH08c,The World (Death Note),Kato,Anime & Chill 2
0.732,0.151,0,-15.732,0,0.0368,0.856,0.929,0.11,0.339,90.009,audio_features,4G9X7CZFiwfG2P99sIaaK2,spotify:track:4G9X7CZFiwfG2P99sIaaK2,https://api.spotify.com/v1/tracks/4G9X7CZFiwfG2P99sIaaK2,https://api.spotify.com/v1/audio-analysis/4G9X7CZFiwfG2P99sIaaK2,110598,4,4G9X7CZFiwfG2P99sIaaK2,A Cruel Angel's Thesis (Evangelion),Kato,Anime & Chill
0.716,0.395,8,-18.009,1,0.111,0.668,0.597,0.0958,0.174,150.107,audio_features,1sYMCBbVX9ys6j7bIn0c5o,spotify:track:1sYMCBbVX9ys6j7bIn0c5o,https://api.spotify.com/v1/tracks/1sYMCBbVX9ys6j7bIn0c5o,https://api.spotify.com/v1/audio-analysis/1sYMCBbVX9ys6j7bIn0c5o,131413,5,1sYMCBbVX9ys6j7bIn0c5o,"Naruto Ending Theme ""Wind""",Celestial Alignment,"Naruto Ending Theme ""Wind"""
0.884,0.183,2,-15.819,1,0.146,0.901,0.876,0.0825,0.261,140.09,audio_features,3hTjNujSnZRQx7NoTVviRS,spotify:track:3hTjNujSnZRQx7NoTVviRS,https://api.spotify.com/v1/tracks/3hTjNujSnZRQx7NoTVviRS,https://api.spotify.com/v1/audio-analysis/3hTjNujSnZRQx7NoTVviRS,123339,4,3hTjNujSnZRQx7NoTVviRS,call your name but it's lofi (attack on titan),kurochuu.,call your name but it's lofi (attack on titan)
